time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.12000000000000001,-3.552977772979962e-05,-5.881072182008778e-07,0.0,6.282277076246853,0.08576238290019678,0.0,-0.002106721680444186,-1.5099571141053123e-05,-0.38893859081159066,-0.05298345765031946,-0.7853885606083519,0.0,241.46352206358424,35.8077297119019,92.2902631509233,70.4246462973058,11,2.7833657392564692
0.12000000000000001,-1.1304484419220151e-06,-1.4237819964362247e-06,0.0,6.281258571501635,0.005875225979931287,0.0,-7.362844920321847e-05,-3.478519122931807e-05,-0.43679769573935046,-0.04440263049411018,-0.26216207761648547,0.0,138.753442028977,17.5944140685486,70.70999888970583,56.80632582191705,12,2.7819238884781843
0.12000000000000001,-2.9722914105995376e-07,-8.340975269067715e-07,0.0,6.282239900565649,6.282738084965125,0.0,-6.284522198760936e-06,-3.8616512424905735e-05,-0.4332042474291854,0.022395505934194693,-0.048160045857255765,0.0,67.67109246770141,30.78681728810992,124.72584840831156,140.90867019509074,13,2.780998514127029
0.12000000000000001,-4.618736257291495e-06,7.197250434591332e-07,0.0,6.280467750901714,0.0016266560561684074,0.0,-8.146034378344466e-05,-2.4649605614975663e-05,-0.45161325095356253,-0.018679038628593006,0.007368831880231384,0.0,38.99879406777639,20.30330571161176,115.2560595332915,124.0964466872322,14,2.779683426017768
0.12000000000000001,-8.402880320362801e-06,3.0093798884016645e-06,0.0,6.278783896517126,0.0029775511898977314,0.0,-0.00013710638986735353,5.009210291152465e-06,-0.4690632683615048,-0.07534174598426982,0.03048533939687445,0.0,23.977543299304525,13.688933677884261,107.67675113286182,101.81730552285063,15,2.7787347747243496
0.12000000000000001,-2.3524572408276005e-05,4.98943890115434e-06,0.0,6.277484392175749,0.008977284045853295,0.0,-0.0005649965170819267,-8.372545613569409e-05,-0.40441038221211023,-0.1499826612392139,0.16044271157019263,0.0,67.68267835173938,109.94658394122709,218.9798529215433,206.32926998034762,16,2.778045614304352
0.12000000000000001,-3.9404168848761894e-05,1.4680570553320723e-05,0.0,6.280799866358041,0.009917215392209577,0.0,-0.0008172201783752639,0.00017592410690576055,-0.4262073687595884,-0.31270099788259537,0.14838059109223734,0.0,52.323133977618234,85.98109551651528,225.70985287974764,186.90979962261525,17,2.7771151638284297
0.12000000000000001,-5.118621003423742e-05,2.8574901594524544e-05,0.0,0.01390777998949666,0.010756679178498096,0.0,-0.0010147477946703214,0.0007718794247385584,-0.44167530538229177,-0.519371691816792,0.13742501986343714,0.0,40.87826548205663,65.67727087841543,242.34413563609078,168.5534318779941,18,2.7761192239555648
0.18,-0.0005458228004645827,1.993307434623497e-05,0.0,6.263628266953706,0.03253008933173618,0.0,-0.006356998764017762,-0.0003646265010956419,-0.4767408334515594,-0.565465411039036,0.2507148897117555,0.0,0.9597172680884722,0.2614577964961915,138.01055167015943,15.984246858541184,19,4.176575374255064
0.18,-0.0007292412392330013,0.0002818763695205652,0.0,0.01469031705127044,0.04032254687142611,0.0,-0.008853639997746389,0.0024734941989439266,-0.4941645676735028,-1.0442948640942225,0.29916585253855305,0.0,2.747859354166428,1.2132570008851085,209.89364149660256,22.983309382867255,20,4.167548068915301
0.23999999999999996,-0.0032182534004594155,0.0012999119609778686,0.0,0.43910804709714313,0.08009067227798461,0.0,-0.03564527864239341,0.02255326022877973,-0.45720929253133946,-2.8191492768050357,0.4741937395989939,0.0,1.1411063087621371,0.4155748654767663,368.2356638610688,5.95319344420259,21,5.548339163673144
0.06,-1.778371429353713e-05,9.524825980510151e-05,0.0,0.02265223756799717,0.00826301421516451,0.0,-0.0011546781219401966,0.005490785801412414,-0.010427097980626106,-0.43357267452892434,0.17058968760674945,0.0,360.9045487998004,377.7335887441859,447.10499408659723,410.2302413567198,22,1.386305344127269
0.06,-1.7689451342422014e-05,0.00011894186000577883,0.0,0.02947013319660563,0.008279556917866415,0.0,-0.0011484603736666734,0.006887465549458014,-0.014877611657070088,-0.48482334759250656,0.1708046894813112,0.0,356.761497804567,373.79813490662383,449.7616490275732,408.5707230921698,23,1.386294266089299
0.06,-1.7275359734731288e-05,0.00014648876598095484,0.0,0.03760958752101917,0.008174051212584743,0.0,-0.0011221810318515003,0.008514365332218443,-0.019779827488335552,-0.5388783515151944,0.16942937169007782,0.0,352.57342929365774,369.6675280816054,452.3079436489586,406.54609596678904,24,1.3862813479047218
0.06,-1.6470403882032205e-05,0.00017292111472091173,0.0,0.04560683024789469,0.00790340007576873,0.0,-0.001071428313792838,0.010077732456603192,-0.02425603874702236,-0.5866121998425806,0.1658631601655257,0.0,348.458005893311,365.3889781707466,454.8438066200273,405.08468671885294,25,1.386268935060332
0.06,-1.566341945223569e-05,0.00020410929995464446,0.0,0.05518966963406324,0.0076259220851211396,0.0,-0.0010205140036072542,0.011924393119885628,-0.02870528568362901,-0.6386468839580979,0.16214756972731453,0.0,343.93966664634115,360.7073571297155,457.8367243127812,403.7617698401042,26,1.3862542511565723
0.06,-1.5581872902422215e-05,0.0002487653282607016,0.0,0.06893671933621004,0.00763506280456383,0.0,-0.0010151470115324734,0.014570828734445332,-0.0325199837985182,-0.7060150333322534,0.16227088981203183,0.0,339.75320513819605,356.73037450447237,461.38608638038556,401.7000208562827,27,1.3862331633697862
0.06,-1.3646497102830854e-05,0.0002968804496779216,0.0,0.08412852947726002,0.0068769870768008445,0.0,-0.0008932531093230812,0.017425333974693313,-0.03706467901747788,-0.773098240396014,0.1517938015088602,0.0,335.3289511060034,351.4344034425092,465.0320304744084,399.79549545037054,28,1.3862104719087842
0.06,-1.3055321296840786e-05,0.0003422105407537982,0.0,0.09872949990485402,0.006668283907756312,0.0,-0.000855785000091553,0.02011662708899109,-0.04128651329979538,-0.8320988327661494,0.1488170735454131,0.0,330.86308045491245,346.86317438168254,468.2318871812546,398.1308043869453,29,1.3861890523504683
0.06,-1.2382455342243145e-05,0.00040568155164235123,0.0,0.11904604236015004,0.00641082701953799,0.0,-0.0008131967502297889,0.023886353663230844,-0.0446432537027268,-0.9073875544314802,0.1450854896648639,0.0,326.0368605296538,341.86509315192313,472.8437813944335,396.66197442806885,30,1.3861590491644058
0.06,-1.1468764990769318e-05,0.00047152460727642817,0.0,0.14077603557649532,0.006055106109898567,0.0,-0.0007552873714849109,0.02779927214961298,-0.049281737985335375,-0.98112818178527,0.1398150320535213,0.0,321.07865462984324,336.569576208347,476.7426187250619,394.5208187693403,31,1.386127922684454
0.06,-1.0249072684164607e-05,0.0005487573626527619,0.0,0.16622906826225758,0.005544574110087019,0.0,-0.0006779742498528533,0.032389714324351546,-0.05293977249705573,-1.0606156800349666,0.13199823067305477,0.0,316.24888066946613,331.1060424814002,481.42268554496667,392.825486038778,32,1.3860914056748381
0.06,-9.436231193911132e-06,0.0006276754019396478,0.0,0.19246540246235355,0.0052018280203753875,0.0,-0.0006263007814645315,0.037080646560843436,-0.05621477254951568,-1.1364231470903423,0.12656676047952853,0.0,311.07141814386387,325.5570916694263,486.2702825394359,391.7282462458835,33,1.3860540822900898
0.06,-8.786865414573178e-06,0.0007176426124901496,0.0,0.22298446287240914,0.004932683232051538,0.0,-0.0005848800355675558,0.042428077559265656,-0.06038927856832253,-1.2183797660561193,0.12218821787414563,0.0,305.5216668372206,319.7598360092607,491.0244946793768,389.99070002024894,34,1.3860115263442292
0.06,-8.126792265889568e-06,0.0008352439725464907,0.0,0.26214297777220086,0.0046390332448984495,0.0,-0.0005427956394684985,0.04941459030895795,-0.0630207157432641,-1.3157262676620731,0.11728769337428305,0.0,300.25499875063315,314.16359251273184,497.139832355501,388.587775216895,35,1.3859558862921155
0.06,-7.887141544469756e-06,0.0009481217569548687,0.0,0.3006598828086604,0.004544121627672482,0.0,-0.0005274083538501155,0.05611673543174632,-0.06658830341321002,-1.4046195790538867,0.1156745456471455,0.0,294.20249487711504,308.193506306735,502.71200090691934,387.3668999607553,36,1.3859024681174001
0.06,-8.051551968639708e-06,0.0010693711904734187,0.0,0.3419066835156883,0.004632205778418275,0.0,-0.0005378149481278442,0.06330942722646926,-0.06950628663794961,-1.4937144972256153,0.11717214192187986,0.0,287.4800389524118,301.9636563277999,508.91685587896086,387.03199378951007,37,1.3858450705124699
0.06,-6.6775578022081595e-06,0.001215376334539606,0.0,0.39163663481331845,0.003985870826076265,0.0,-0.0004499911895389409,0.07195977121417624,-0.07254804929467079,-1.594269073196597,0.10586909992442817,0.0,281.55543157027336,294.9355374238295,515.5953222311022,386.3357993975037,38,1.3857759328760475
0.06,-7.243604468864626e-06,0.0013860609177945515,0.0,0.4493750861556105,0.0042583689383643986,0.0,-0.00048620509228520126,0.08205415560662764,-0.07519626720372785,-1.7033154384555085,0.11072579353410186,0.0,274.3472356854636,288.67605814568714,523.0757212269874,386.02716130589897,39,1.3856950614727555
0.06,-7.583621613258455e-06,0.0015359970106567414,0.0,0.5009491612393866,0.004423931497967715,0.0,-0.0005078944449186874,0.0909020203676428,-0.07826867148807447,-1.7949334517556503,0.11361024707932443,0.0,266.7163414815642,281.807181509465,529.8069265558723,386.48751604802254,40,1.385623978378479
0.06,-7.4676926389435975e-06,0.001705167911746618,0.0,0.558995217079481,0.004368409696061448,0.0,-0.0005004973455584999,0.10086000244267836,-0.08137536904536338,-1.8925776324970767,0.11264830984682622,0.0,258.94638512756865,274.3370271639533,537.064056167504,387.2174138191239,41,1.3855437230706222
0.06,-8.55336092145421e-06,0.0018846974616381804,0.0,0.6213389959443596,0.004880555132793063,0.0,-0.0005696699032272828,0.11139373726065857,-0.08518958520498943,-1.9919619794720234,0.12132807188872087,0.0,250.28394029123564,267.3615503833373,544.2031380213175,387.7465142836459,42,1.385458478297413
0.06,-8.607740500836894e-06,0.002090221384864949,0.0,0.6928356823430066,0.004902354819511068,0.0,-0.0005731511047556251,0.12340469662788811,-0.08950701912950298,-2.0999851015133206,0.12168840885768886,0.0,242.31742826193482,259.96947473011403,551.6371136232586,388.0014420423922,43,1.3853607913098474
0.06,-9.3514736145273e-06,0.0023043653895969953,0.0,0.7670588962901475,0.005237031203542131,0.0,-0.000620452189632872,0.1358591331156159,-0.0937715586143745,-2.2063832081982704,0.1271321985795404,0.0,233.28860439130108,252.36225156499407,559.4781757512347,389.1325449479784,44,1.3852588787109315
0.06,-1.001037435347352e-05,0.0025087225754904414,0.0,0.8400060700000225,0.005535391394880129,0.0,-0.0006622409479081462,0.14767273719860743,-0.09922875454828045,-2.306045900959751,0.13185507182296563,0.0,223.85351255382213,244.37213147514092,566.6284989763793,390.04478894947295,45,1.3851614748271202
0.06,-1.0757736392896177e-05,0.0027311517084772944,0.0,0.917648453187887,0.0058557368816885,0.0,-0.0007096440114071577,0.1604559284202542,-0.1040857208140604,-2.4074788291918146,0.1367998272757745,0.0,214.38920651813208,236.4962198197332,574.3894694621155,391.809872677247,46,1.3850553004070822
0.06,-1.2071145324685801e-05,0.002963301106793627,0.0,0.9992539973946393,0.006419397750618394,0.0,-0.0007926993113771668,0.17369698442828024,-0.10962872839878726,-2.5095655436942703,0.14521117220064036,0.0,204.51876881904212,228.92952956566177,582.096679875105,393.5744733157954,47,1.3849442769568925
0.06,-1.306914366148758e-05,0.0032162844181191567,0.0,1.0860427582998158,0.006815179514693348,0.0,-0.0008558163082605067,0.18801335693028184,-0.11482202570236631,-2.6136614237741282,0.15091696426101006,0.0,194.3775788468676,220.86040787480417,590.5844113988851,396.4527557656727,48,1.3848230567973516
0.06,-1.4087436176426455e-05,0.003457513284756706,0.0,1.1689494044262583,0.007209151417804094,0.0,-0.0009201261005466707,0.20153375267658633,-0.12021336020811532,-2.70928331985048,0.15644730914352845,0.0,184.12351479028732,212.8408954685705,598.6204759980608,399.59161736698763,49,1.3847072002425835
0.06,-1.523108233314671e-05,0.003718621589133614,0.0,1.2576305927350742,0.00763334409491101,0.0,-0.0009922971892315313,0.21602143108696006,-0.1259931470663724,-2.8078839694011237,0.16224805641699197,0.0,173.51906865193072,204.77174942269326,607.0961662427055,403.2511489198637,50,1.3845814945421278
0.06,-1.570348355617818e-05,0.004001444212448265,0.0,1.3541751227030634,0.007758543112794669,0.0,-0.0010223471358380008,0.23151311375074995,-0.13298750277843752,-2.9113528372117647,0.16393146500752703,0.0,163.40684640893463,196.58862797593204,615.741859318627,406.8650099223579,51,1.3844449266494556
0.06,-1.746410885926387e-05,0.004281338418845775,0.0,1.4454534796845016,0.008385038172628256,0.0,-0.0011332167210626337,0.24667488326895765,-0.138770179803205,-3.005836737710091,0.1721715207767506,0.0,152.9259551164925,189.558256301597,624.524863718956,411.6408413438501,52,1.3843094220289067
0.06,-1.807194366995658e-05,0.004551507759851149,0.0,1.5321000075184905,0.008523380932617286,0.0,-0.0011718595457483481,0.2611190157933587,-0.144436408729199,-3.092803456067477,0.17395188485288365,0.0,142.69474411062802,181.7624465928245,633.1240199730127,416.93097868162346,53,1.384178237902066
0.06,-1.7721153893417122e-05,0.004831513619178805,0.0,1.6198594123888457,0.008265667183212422,0.0,-0.0011505812779513118,0.27589065999524487,-0.15024008295558666,-3.17841527792132,0.17062398276967325,0.0,133.1359830988456,173.66175674736266,641.91471252168,422.73623652269583,54,1.3840418742321883
0.06,-1.8055468636035305e-05,0.005084084044629563,0.0,1.6916877448861465,0.008267518828209752,0.0,-0.0011722736570159834,0.2891313054609022,-0.15350583961938213,-3.246774326966565,0.17064796692888703,0.0,123.73008142859871,166.56566463931605,650.336777433071,429.5694655997342,55,1.383918693085836
0.06,-1.7869886335791546e-05,0.005372547391906319,0.0,1.775916403326784,0.008059160990266712,0.0,-0.0011614742625537036,0.30398724412931943,-0.15880026601563108,-3.325111670111895,0.16792214553321744,0.0,114.51975287667763,159.2202130592808,659.2911291324286,436.4134267195986,56,1.3838033564668537
0.06,-1.7308437862971603e-05,0.005634666441165602,0.0,1.842286428669162,0.0077020449343558894,0.0,-0.0011271783655876,0.31746969597866664,-0.16087740065796727,-3.3855394436733404,0.16317287454166968,0.0,106.66548876499328,152.53733213254043,667.9380068017977,444.3619199513702,57,1.3837096333269283
0.06,-1.696523897134032e-05,0.005884070885164763,0.0,1.901694611093479,0.0074367521162521655,0.0,-0.0011065309110048303,0.3302066387975252,-0.162283297657521,-3.4387118935768317,0.1595782330735952,0.0,97.84743907887142,145.60982151584935,676.3648750145738,452.59972423356476,58,1.3836525157420811
0.06,-1.6111495731203082e-05,0.006107839294305526,0.0,1.9434302717280012,0.006986327789181956,0.0,-0.0010538128646261611,0.34177290587211195,-0.1602552046764585,-3.4755716484274464,0.15333652409524384,0.0,90.5504216983577,139.1851576272383,684.440974164964,461.6332711951113,59,1.3837093515317722
0.06,-1.52169813882618e-05,0.006347843638334284,0.0,1.984897037706343,0.006524319821076929,0.0,-0.0009984888513330144,0.3541512296938308,-0.15756004587978567,-3.5118040145293032,0.14673860468500266,0.0,83.65987492052854,133.00820395373825,692.9272914751939,471.28426200998115,60,1.3837772050627226
0.06,-1.4291197389624332e-05,0.006544637615492268,0.0,2.004443161446307,0.006068823506780063,0.0,-0.0009410339032206948,0.3646095268362416,-0.150893326755412,-3.5287515135477907,0.14002072798819146,0.0,77.29807969179558,127.19101446130122,700.693927763701,481.32802277553157,61,1.3838749635692402
0.06,-1.3310141108037902e-05,0.006776833727021275,0.0,2.0378379828608004,0.005607247262301662,0.0,-0.0008799313600041988,0.37660828996652806,-0.14695873248952335,-3.5575165032213194,0.13297475238188816,0.0,71.81737090776947,121.84726021381276,708.7524883408961,490.8182297933689,62,1.3839552144059448
0.06,-1.2657294910826236e-05,0.006952056670871463,0.0,2.045354282574184,0.005277512116736993,0.0,-0.000839421711864288,0.38612676039410965,-0.13817112388372071,-3.563958165195139,0.12777948749546025,0.0,66.70274783727781,117.3014858971901,715.8480416867907,500.5333509774966,63,1.3840688683868978
0.12000000000000001,-0.00027622224568725815,0.04791288687710667,0.0,4.486567117421387,0.012155846835126383,0.0,-0.009285973586056921,0.5818013663618692,-1.578668843181635,-7.612658306512248,0.12112655615513364,0.0,0.3625423507827991,0.22459948791222414,897.7392731615673,696.5395059998251,64,2.730954742136766
0.12000000000000001,-0.00024827704797723046,0.05779178703825257,0.0,3.427971905309642,0.010704001408961439,0.0,-0.008436537296747919,1.0572623257704772,-1.5971852684754322,-6.721538525845413,0.10889650662533862,0.0,-0.231721038669424,0.04214587872328218,897.8232997867892,742.9285931064119,65,2.726440088735856
0.12000000000000001,-0.000225209046068858,0.06490616013370504,0.0,2.741098805068102,0.009561330722824835,0.0,-0.007718427588094685,1.3911016586317004,-1.416354726261912,-5.993092644718917,0.09895762717205861,0.0,0.03784279833888368,-0.04403916917380113,898.4541428391411,778.0026617779002,66,2.7235234141147
0.12000000000000001,-0.0002062810347170116,0.06952284341273801,0.0,2.2828458619909977,0.008683897808895225,0.0,-0.007112544067895323,1.5981876120921072,-1.1462593476085612,-5.414605346560936,0.09112176250090312,0.0,0.08929819717419538,0.3609911419362688,898.2979057312605,801.5496359530684,67,2.7223862973434234
0.12000000000000001,-0.00018412439012430274,0.0722374016645758,0.0,1.9719463602377125,0.007750367053862561,0.0,-0.006394340382242869,1.7113049434960765,-0.8989186703097662,-4.957153714550715,0.08257000323548568,0.0,-0.5175825089678596,0.4062250552066512,898.4494471512326,819.424453114989,68,2.7241584727816166
0.12000000000000001,-0.00015966668466584142,0.0733216318209458,0.0,1.7405049753154547,0.006786376745379741,0.0,-0.0055902034255717326,1.7651646819964708,-0.6440822353129766,-4.6002937062499445,0.07349700658441283,0.0,0.05822487825108172,0.2679465143937769,898.1771958066001,830.9411649439129,69,2.727468663645599
0.12000000000000001,-0.00014222548167970418,0.07315352554033182,0.0,1.5674942409594133,0.0060989768923134235,0.0,-0.005007874778488611,1.775393705282356,-0.4157784857359985,-4.330138985600527,0.06686169123481005,0.0,-0.13502881547669013,0.46882092141979254,897.50982250786,837.9958742859893,70,2.7354115542839423
0.18,-0.0006497045149226259,0.22188998987802525,0.0,1.2271014555553545,0.009038447871355437,0.0,-0.013783451677008332,3.1629178182034416,-0.6119201411121491,-4.466163162608949,0.06017368095125289,0.0,-0.07508038789428975,-0.07615166475955829,899.8154025674821,876.6853435341208,71,3.9268532601948762
0.18,-0.0005593024638130475,0.22140570441969346,0.0,1.1365732482925734,0.007851567311363716,0.0,-0.011920658285655639,3.134794454278496,-0.34265266917720727,-4.220900866018439,0.05271688299250049,0.0,-0.20130063480338922,0.1995727447730337,899.1637654285297,878.4794709139229,72,3.944255545110816
1.3200000000000007,-0.39577919413895646,0.606495377117027,0.0,2.904638853638943,0.0612716843525849,0.0,-0.9058403024485251,-5.936439433045942,-10.570605132943658,-2.7215062046997343,0.047220770847785504,0.0,-0.07465587715699602,-0.09303014086120381,899.9946694218468,900.0516567905589,73,23.242417028689854
1.680000000000001,-0.6369149207211713,-10.760496912268145,0.0,2.6803477055487335,0.06608934922212484,0.0,-1.1159751228634913,-11.444667187412772,-16.61400867145697,-1.8412558332330091,0.04010989457883595,0.0,-0.024570088064168424,-0.1924399093692093,899.4679957429272,899.913987395757,74,44.01223506229435
3.3600000000000025,-17.561938319910208,-42.3679800981812,0.0,2.931387266791983,0.254705662930899,0.0,-8.200279205305279,-16.34840348980067,-16.86106664003227,-1.127152397699476,28.83004222956644,0.0,-0.5745263590773979,899.7932579606504,900.6832559130756,899.3384935704722,75,54.19991954877066
0.06,-0.00023465397297012496,-5.5359897285753995e-05,0.0,0.050782407425288945,2.7705081343234923,0.0,0.04191869196572859,0.008684543430530059,-0.07138086685555489,0.49518974938464605,7.30841918228342,0.0,10.623673918500877,736.4549543671845,760.6274645023714,784.007650862841,76,1.3907242918840865
0.06,0.0004453129723306148,-6.301296395871866e-05,0.0,0.05666194929811841,3.132235026951964,0.0,-0.02209396491801642,0.009807873248020389,-0.06712027306973689,0.5260932345296567,7.454109275983919,0.0,10.243549386298563,743.8917293954182,758.2919580986663,783.1840558372775,77,1.3906830255544764
0.06,0.0010606334302606896,-8.807216007398515e-05,0.0,0.06951395942232885,3.449295725841292,0.0,-0.07648108459448685,0.011166351535525197,-0.08292469547100867,0.5885371737059771,7.579521348765103,0.0,10.32919701151239,750.2445377574085,755.7795131003508,783.6671779895388,78,1.3903157318923298
0.06,0.0017083231148962378,-0.00012778700199447314,0.0,0.0849522768553106,3.7575254091359724,0.0,-0.12313650941849646,0.011538646569447497,-0.11531526977364998,0.6563866282219608,7.699494406896758,0.0,10.123725766380769,756.2718370830291,753.0906413863181,784.2413672381355,79,1.389985579552384
0.06,0.002337925283308666,-0.0001759482420990184,0.0,0.0994353990168344,4.027924408054716,0.0,-0.15573046156004766,0.010391434026625025,-0.1561684325834671,0.7146541096243063,7.8032328900359325,0.0,9.680522472133184,761.4447056477496,750.6114054121069,784.5796014616421,80,1.3897105819007112
0.06,0.0030163408036200092,-0.0002389382833735524,0.0,0.11545342427417715,4.290079446837886,0.0,-0.17733869187094708,0.007692152807998315,-0.2052940438513457,0.7743711904548713,7.9025161274386555,0.0,10.041308481958032,766.3754108236211,747.637650743247,784.5225407413363,81,1.389445886147555
0.06,0.0036875273804831583,-0.00029961640447926307,0.0,0.1271704518757879,4.523537278699351,0.0,-0.1868872596337689,0.003556545361337614,-0.25478540403990124,0.8154777641049676,7.989898633037046,0.0,9.58466384546671,770.6812292945871,745.398857939559,784.3080111145525,82,1.3892185324435569
0.06,0.004435505505089871,-0.0003848803802235652,0.0,0.14429290986554033,4.759905443518637,0.0,-0.186076672251843,-0.002163439633862972,-0.308768143823165,0.8722940978682319,8.077412847697195,0.0,9.932297305397112,774.9816558787816,742.6326145232695,784.3332666147845,83,1.3889898928351754
0.06,0.0052183497373451924,-0.0004889329061430814,0.0,0.16459565164071144,4.986109943613895,0.0,-0.17475920668439188,-0.009628089540198026,-0.36215147538509657,0.9354698651979964,8.16028998597469,0.0,9.709972052137637,779.0272188394722,739.7652295210676,784.5702572869235,84,1.3887734268364489
0.06,0.0059099094387289625,-0.0005902705935346547,0.0,0.18369516709288725,5.172329812958793,0.0,-0.15738244717205785,-0.017476792256514204,-0.4060565562545744,0.9914420022648293,8.227894387790244,0.0,9.635356352123562,782.3144053446385,737.1291515330122,784.6998432756675,85,1.388594099124003
0.06,0.00661894627175067,-0.000720214202166697,0.0,0.2092846679778253,5.351835220918311,0.0,-0.13378829931581343,-0.02734792151440715,-0.44706495970146864,1.0620653515636835,8.292542278070856,0.0,9.420765716546143,785.4443274253987,734.4298361639578,785.4630164922487,86,1.3884267613198915
0.06,0.007422650834721798,-0.0008272277980236712,0.0,0.22636960099195402,5.546108463685297,0.0,-0.10062008602615558,-0.03800326416143005,-0.48920689320776667,1.106839988996791,8.361948495201545,0.0,9.753560779021743,788.798778063175,731.8911721142907,785.180652969724,87,1.3882438592529556
0.06,0.00814214975316252,-0.0010000198041532004,0.0,0.2612536744007281,5.712395004304939,0.0,-0.06622401307670578,-0.0519904330138896,-0.5219024312061573,1.1933032502479222,8.420904103114488,0.0,9.444066799683037,791.6307732921491,728.6677056604058,786.2154136984127,88,1.3880907416119719
0.06,0.008859572279495723,-0.001115348933015646,0.0,0.2816684611193745,5.874046883486415,0.0,-0.027689203697225384,-0.06397190475025971,-0.5506254193195758,1.2412407935236696,8.477825507683095,0.0,9.118830984495025,794.3561109624327,726.1253580167745,786.0973534178984,89,1.3879436813695913
0.06,0.009505874191962343,-0.0013123334900345563,0.0,0.32307017812811356,6.016175511600357,0.0,0.010045395590052408,-0.08093908226720926,-0.5716366758997949,1.3334045472809315,8.527559991987925,0.0,8.94911287802416,796.7317596418206,722.7019486505917,787.2388760055987,90,1.3878166248758927
0.06,0.01024859881824854,-0.001501652602109872,0.0,0.36260177352055223,6.177105209622374,0.0,0.05678060136495672,-0.09949929429211386,-0.5911356779386246,1.4160442822925714,8.58352729715475,0.0,9.156882052819528,799.4019197866733,719.3042331019712,787.9755146016001,91,1.387679917226869
0.06,0.010796084775725015,-0.0016837936257428005,0.0,0.40300813870578533,0.011387510320883365,0.0,0.09333817677011386,-0.11688804073181464,-0.6012392246145439,1.4959831570747206,8.624151367826896,0.0,9.045866242849447,801.3320250687206,716.3459238235944,789.0010252365895,92,1.3875837824064072
0.06,0.011443336592676713,-0.0018803318251272407,0.0,0.4485747024877984,0.15028035810264484,0.0,0.1389014067213078,-0.1373151479931462,-0.609107383235196,1.5814666662785113,8.671940612262791,0.0,9.043006501378589,803.5985893001433,712.9606067981254,789.909841669663,93,1.387476201877937
