time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.016100347432979487,0.0501749081590629,11.547098527376548,0.04397696649849081,0.008421479520392516,0.0,-0.043617837906962775,0.1751274531834932,2.3342356659845565,0.04270340068818319,0.027326000584383666,0.0,445.87481902732776,445.0780288582011,444.94771382352474,442.9910675170557
1.2600000000000007,-0.018865124082682833,0.06143460611460245,11.686408913569064,0.04635549693935204,0.00973488428821856,0.0,-0.048667922503567156,0.2004043063576805,2.3094810984422454,0.03268510328382561,0.007862686956840184,0.0,402.78368428091926,401.0197136281374,400.8881268686204,399.9777683719994
1.3200000000000007,-0.02201940348184913,0.07457160452240112,11.831130623101725,0.04818805114345359,0.010246990276256085,0.0,-0.05652841235538278,0.2376977691747053,2.514133376844415,0.02587140729571706,0.009847136578868512,0.0,474.15570843771815,474.30800769608567,474.36971025289836,473.8464638288825
1.3800000000000008,-0.025643811813964152,0.08992185604632139,11.986767362753504,0.049346229160928345,0.010548269585797243,0.0,-0.06433357546778873,0.27411416938429145,2.6733864017074387,0.0010208658973750746,-0.006994658176698982,0.0,463.8118641367833,462.487229811451,460.93068553762305,458.9625905816107
1.4400000000000008,-0.029713759363596416,0.10735214724212339,12.149440697217893,0.04924771579785148,0.010854437867046762,0.0,-0.07133090824519958,0.30688352364405874,2.748875423953062,-0.007584995182522992,0.022197221493556712,0.0,435.31910185421435,437.7549751657629,436.4203774377224,435.7015175608297
1.5000000000000009,-0.03424048865673138,0.12685684017197127,12.318928937215738,0.0484363922030262,0.012009039726344817,0.0,-0.07969318631668751,0.3431870099110605,2.900357441237509,-0.029339459518071025,0.012562572373223224,0.0,460.3111593488875,459.54804061285387,461.61622850446554,459.8964445768756
1.560000000000001,-0.03926078920363978,0.14839025349473342,12.494891146651916,0.046989931620333714,0.012264457070812362,0.0,-0.08770714136343466,0.37442893928142124,2.9648874346758465,-0.015290168871408747,-0.022741911656891357,0.0,435.8745582345401,432.9140179728934,432.9993359161118,434.1795347867498
1.620000000000001,-0.04476790738804448,0.1718040037088146,12.675411272741059,0.04578275149955324,0.011422376842328497,0.0,-0.09575437690257176,0.4059115774122395,3.0522233355609654,-0.032144987685658995,-0.0006777415670691555,0.0,440.7305196409309,442.5504636360038,442.2878189064946,440.897441394283
1.680000000000001,-0.05070605935344063,0.19691975968514236,12.85768686756935,0.04425549991135114,0.012073462568541693,0.0,-0.10221581078988709,0.43113884876485103,3.0237101470963292,-0.014630605705227638,0.027359312459237336,0.0,402.650931338974,405.1794712366841,403.0109946883681,404.59076720607084
1.740000000000001,-0.057073657635075194,0.22361960045623433,13.040381921925626,0.0430159850283971,0.013571644801118055,0.0,-0.11018339677094237,0.4587519996139307,3.0660115469871454,-0.03681371993465295,0.0197026111072607,0.0,428.2425227572104,427.5908519022491,427.9683889490426,426.0759580918531
1.8000000000000012,-0.06398744118742562,0.25207345660975844,13.228576206028237,0.0405290499544213,0.015096667712683143,0.0,-0.12041919245455251,0.4894376845890393,3.2067525333760356,-0.05286273240311519,0.03491593771832342,0.0,458.31524969089384,459.52291329540964,459.1641210708035,457.8881994044534
1.8600000000000012,-0.07151822247064603,0.2822220003597565,13.423036156264176,0.03712381358139005,0.016991435926238196,0.0,-0.1307991335763035,0.515182297540154,3.275061116290378,-0.06596279776127495,0.023895894678329827,0.0,437.51453094378945,436.59639689368004,437.37122485049184,436.2764494856373
1.9200000000000013,-0.07970299860167226,0.31383660041693673,13.621376425072972,0.03353595968582024,0.01813544785297072,0.0,-0.142150256525084,0.5382648771889533,3.336116217036096,-0.04968108115872191,0.007042686793764057,0.0,435.1712726136041,433.75817348214105,434.87926129732074,436.2382794069899
1.9800000000000013,-0.0886449511118273,0.3468723111628937,13.826531231000411,0.03010053224838316,0.01845357667350811,0.0,-0.15594781831611357,0.5625542747049598,3.5018943613856384,-0.08012285713415283,0.0015714288540899617,0.0,468.3263962808752,467.90054252050186,468.5953775030478,466.2204792074744
2.0400000000000014,-0.09836746728120939,0.381194039156081,14.038743180864872,0.025041268050075338,0.018744840649314476,0.0,-0.16815201340341457,0.5810113450893527,3.57163919371316,-0.09441286731957937,0.010722763538376852,0.0,439.27429388066804,440.032470867187,439.31837144109915,438.12579308885927
2.1000000000000014,-0.10883081079707738,0.4165197789800607,14.255184871088343,0.019084055712908388,0.019522296986573373,0.0,-0.18069211514090627,0.5959355551327175,3.6428774972123055,-0.11144255364942464,0.0170894114312958,0.0,439.1663408117835,439.69402000923617,441.44998514255013,440.0336743710775
2.1600000000000015,-0.12012561777171009,0.45267397709898805,14.479051471367669,0.012151847357911194,0.020755456683563267,0.0,-0.19591938419582827,0.6084177898077034,3.8187904571869007,-0.12532194821143622,0.02670769869566595,0.0,472.1773532048419,472.9187745493397,473.107785928449,472.0266911860623
2.2200000000000015,-0.13231909475271783,0.4893900485705815,14.711314110111207,0.004950713333781387,0.022057830623369412,0.0,-0.21067466162661735,0.614686357703185,3.922961334972389,-0.11110617263354873,0.009129395877036166,0.0,453.04274910050407,451.627077854881,451.1281456315654,452.2617642709885
2.2800000000000016,-0.14552573687696457,0.5263512138811455,14.954495008029062,6.281148903752413,0.023336006927756614,0.0,-0.22965076591340347,0.6164893122063034,4.18216872921723,-0.1301554328781102,0.03847321633466995,0.0,497.43750979498316,499.58177198436937,498.77823424586217,497.37422851974827
2.3400000000000016,-0.1597352344559816,0.5632613949015193,15.205850318606801,6.273147774920233,0.025357241454744717,0.0,-0.24419393014785729,0.6131374095890217,4.196297125514651,-0.14065686778897002,0.021801259839774663,0.0,426.66359693636343,425.238184474796,426.5400406320488,425.6248514332402
2.4000000000000017,-0.1748335887025441,0.5998306265952899,15.457371457770254,6.26522707631883,0.027015913582598472,0.0,-0.25921551788263636,0.6051297757363147,4.187776229899898,-0.11874012669646075,0.0373220669723162,0.0,418.0725899412486,419.423117101811,417.54243575425266,419.4327297264481
2.4600000000000017,-0.19093009266818223,0.6357382432993907,15.710749813301002,6.257825996086641,0.02942144056524576,0.0,-0.27755541218248575,0.591084067781873,4.257903648937124,-0.13468044430381854,0.04512364489359184,0.0,443.1168798305892,443.7586290361343,445.3319062949598,444.0120083508819
2.520000000000002,-0.20821629377414697,0.6706164634114246,15.969669867983301,6.249789726209968,0.032140938768783656,0.0,-0.2989218503340441,0.5706907044910808,4.372318250780525,-0.1324940437678445,0.045724488593074535,0.0,458.108301790601,458.1572037512366,458.4908941316635,458.648657637342
2.580000000000002,-0.226857283376061,0.704084773176477,16.235914829300103,6.2414699769629856,0.034629644543901605,0.0,-0.3227093894584018,0.5440722447154074,4.5019879373247464,-0.15532596688699088,0.0312407427319176,0.0,463.99419583352255,462.8564417337486,465.2896403307382,463.48117013949644
2.640000000000002,-0.24689839809023995,0.7358672531366943,16.507703320960665,6.232297782099899,0.03690530946688764,0.0,-0.34552206983208605,0.5144668016226066,4.557379927898603,-0.14836724023676062,0.04874551718978253,0.0,440.90458482074666,442.34926468358583,442.17287301799354,442.72364545255203
